split seed,selection seed,p,selection,labels
38,12,"(0.25, 72)","[[10, 5, 9], [19, 23, 37, 18, 29, 15, 21, 9, 36, 24], [29, 30, 9, 18, 14, 15, 23, 16, 19, 38], [23, 43, 7, 38, 33, 24, 29, 39, 17, 30, 15, 35], [56, 53, 44, 8, 26, 7, 24, 42, 19, 51, 23, 47, 39, 43, 29], [31, 66, 65, 21, 80, 8, 38, 47, 14, 12, 7, 40, 36, 19, 83, 17, 73, 56, 78, 58, 64, 43]]","[6, 4, 5, 2, 3, 1]"
38,12,"(0.125, 36)","[[10, 5], [19, 23, 37, 18, 29], [29, 30, 9, 18, 14], [23, 43, 7, 38, 33, 24], [56, 53, 44, 8, 26, 7, 24], [31, 66, 65, 21, 80, 8, 38, 47, 14, 12, 7]]","[6, 4, 5, 2, 3, 1]"
38,13,"(0.5, 144)","[[5, 9, 3, 7, 8, 1, 4], [28, 17, 31, 36, 15, 30, 33, 3, 7, 29, 4, 23, 6, 27, 12, 8, 38, 1, 24, 35], [30, 17, 23, 32, 15, 37, 36, 14, 3, 7, 5, 4, 27, 6, 31, 12, 8, 28, 39, 1], [6, 31, 4, 36, 39, 28, 42, 17, 41, 23, 15, 14, 40, 44, 20, 5, 3, 7, 32, 12, 8, 24, 46, 1], [39, 4, 30, 54, 0, 14, 42, 27, 23, 6, 56, 29, 43, 36, 15, 51, 50, 31, 17, 5, 3, 7, 45, 20, 40, 52, 12, 8, 33], [33, 23, 37, 79, 14, 67, 88, 83, 62, 65, 55, 27, 4, 64, 81, 63, 86, 68, 56, 42, 31, 29, 59, 8, 17, 78, 3, 20, 9, 13, 85, 44, 57, 0, 80, 41, 30, 36, 43, 50, 10, 70, 38, 60]]","[6, 4, 5, 2, 3, 1]"
38,13,"(0.25, 72)","[[5, 9, 3], [28, 17, 31, 36, 15, 30, 33, 3, 7, 29], [30, 17, 23, 32, 15, 37, 36, 14, 3, 7], [6, 31, 4, 36, 39, 28, 42, 17, 41, 23, 15, 14], [39, 4, 30, 54, 0, 14, 42, 27, 23, 6, 56, 29, 43, 36, 15], [33, 23, 37, 79, 14, 67, 88, 83, 62, 65, 55, 27, 4, 64, 81, 63, 86, 68, 56, 42, 31, 29]]","[6, 4, 5, 2, 3, 1]"
38,13,"(0.125, 36)","[[5, 9], [28, 17, 31, 36, 15], [30, 17, 23, 32, 15], [6, 31, 4, 36, 39, 28], [39, 4, 30, 54, 0, 14, 42], [33, 23, 37, 79, 14, 67, 88, 83, 62, 65, 55]]","[6, 4, 5, 2, 3, 1]"
38,14,"(0.5, 144)","[[5, 3, 12, 1, 0, 9, 4], [2, 14, 21, 6, 38, 18, 19, 1, 37, 27, 3, 35, 15, 9, 32, 30, 17, 5, 34, 20], [14, 38, 2, 29, 17, 39, 33, 21, 6, 1, 15, 35, 31, 3, 36, 8, 9, 18, 19, 5], [18, 17, 30, 40, 44, 27, 19, 2, 35, 29, 6, 14, 1, 21, 11, 41, 34, 33, 15, 3, 42, 8, 9, 36], [31, 50, 2, 6, 51, 44, 48, 35, 46, 34, 55, 57, 19, 33, 14, 29, 52, 8, 53, 1, 18, 11, 21, 9, 37, 36, 17, 56, 27], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58, 29, 83, 44, 87, 55, 66, 23, 57, 24, 8, 89, 62, 38, 52, 79, 51, 48, 20, 73, 16, 18, 78, 36, 64, 85, 14, 82, 3, 63, 21, 86, 15, 46]]","[6, 4, 5, 2, 3, 1]"
38,14,"(0.25, 72)","[[5, 3, 12], [2, 14, 21, 6, 38, 18, 19, 1, 37, 27], [14, 38, 2, 29, 17, 39, 33, 21, 6, 1], [18, 17, 30, 40, 44, 27, 19, 2, 35, 29, 6, 14], [31, 50, 2, 6, 51, 44, 48, 35, 46, 34, 55, 57, 19, 33, 14], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58, 29, 83, 44, 87, 55, 66, 23, 57, 24, 8, 89]]","[6, 4, 5, 2, 3, 1]"
38,14,"(0.125, 36)","[[5, 3], [2, 14, 21, 6, 38], [14, 38, 2, 29, 17], [18, 17, 30, 40, 44, 27], [31, 50, 2, 6, 51, 44, 48], [2, 34, 39, 42, 60, 65, 33, 6, 35, 49, 58]]","[6, 4, 5, 2, 3, 1]"
38,15,"(0.5, 144)","[[10, 2, 12, 9, 1, 6, 3], [30, 29, 20, 19, 3, 14, 31, 18, 24, 25, 1, 2, 38, 6, 16, 33, 26, 37, 36, 32], [30, 20, 16, 31, 24, 32, 14, 3, 35, 19, 25, 18, 1, 2, 39, 6, 26, 34, 38, 37], [25, 24, 3, 30, 38, 42, 33, 26, 14, 37, 22, 41, 46, 20, 16, 39, 2, 43, 1, 36, 18, 34, 6, 35], [41, 16, 22, 24, 14, 20, 36, 52, 54, 30, 38, 50, 39, 3, 55, 45, 33, 25, 43, 51, 9, 6, 35, 57, 42, 18, 49, 2, 26], [76, 46, 59, 57, 48, 69, 8, 14, 9, 73, 25, 87, 38, 3, 20, 45, 43, 52, 86, 13, 16, 18, 30, 78, 84, 80, 82, 36, 81, 33, 51, 55, 65, 89, 88, 67, 70, 24, 42, 83, 61, 2, 7, 4]]","[6, 4, 5, 2, 3, 1]"
38,15,"(0.25, 72)","[[10, 2, 12], [30, 29, 20, 19, 3, 14, 31, 18, 24, 25], [30, 20, 16, 31, 24, 32, 14, 3, 35, 19], [25, 24, 3, 30, 38, 42, 33, 26, 14, 37, 22, 41], [41, 16, 22, 24, 14, 20, 36, 52, 54, 30, 38, 50, 39, 3, 55], [76, 46, 59, 57, 48, 69, 8, 14, 9, 73, 25, 87, 38, 3, 20, 45, 43, 52, 86, 13, 16, 18]]","[6, 4, 5, 2, 3, 1]"
38,15,"(0.125, 36)","[[10, 2], [30, 29, 20, 19, 3], [30, 20, 16, 31, 24], [25, 24, 3, 30, 38, 42], [41, 16, 22, 24, 14, 20, 36], [76, 46, 59, 57, 48, 69, 8, 14, 9, 73, 25]]","[6, 4, 5, 2, 3, 1]"
38,16,"(0.5, 144)","[[7, 3, 2, 6, 0, 11, 8], [27, 19, 11, 6, 15, 33, 7, 23, 21, 35, 34, 9, 17, 22, 8, 3, 12, 38, 25, 13], [11, 15, 36, 22, 19, 3, 6, 7, 21, 17, 33, 25, 35, 9, 28, 23, 8, 12, 39, 34], [3, 33, 25, 35, 20, 23, 38, 21, 39, 34, 27, 15, 7, 11, 6, 22, 36, 26, 24, 17, 46, 9, 28, 2], [37, 36, 6, 11, 26, 3, 45, 50, 24, 44, 43, 47, 9, 51, 2, 27, 19, 48, 38, 42, 23, 40, 25, 21, 7, 15, 22, 55, 39], [13, 45, 33, 64, 75, 50, 80, 5, 7, 35, 29, 49, 62, 26, 73, 78, 11, 10, 36, 38, 56, 9, 2, 81, 19, 84, 51, 27, 22, 60, 25, 63, 53, 23, 71, 43, 3, 42, 12, 67, 6, 61, 83, 24]]","[6, 4, 5, 2, 3, 1]"
38,16,"(0.25, 72)","[[7, 3, 2], [27, 19, 11, 6, 15, 33, 7, 23, 21, 35], [11, 15, 36, 22, 19, 3, 6, 7, 21, 17], [3, 33, 25, 35, 20, 23, 38, 21, 39, 34, 27, 15], [37, 36, 6, 11, 26, 3, 45, 50, 24, 44, 43, 47, 9, 51, 2], [13, 45, 33, 64, 75, 50, 80, 5, 7, 35, 29, 49, 62, 26, 73, 78, 11, 10, 36, 38, 56, 9]]","[6, 4, 5, 2, 3, 1]"
38,16,"(0.125, 36)","[[7, 3], [27, 19, 11, 6, 15], [11, 15, 36, 22, 19], [3, 33, 25, 35, 20, 23], [37, 36, 6, 11, 26, 3, 45], [13, 45, 33, 64, 75, 50, 80, 5, 7, 35, 29]]","[6, 4, 5, 2, 3, 1]"
38,17,"(0.5, 144)","[[2, 3, 12, 8, 7, 4, 10], [8, 30, 33, 19, 35, 16, 34, 18, 25, 23, 11, 32, 38, 0, 29, 5, 13, 28, 27, 26], [34, 19, 16, 35, 26, 32, 11, 27, 8, 21, 12, 25, 39, 36, 33, 18, 0, 5, 13, 30], [46, 40, 16, 29, 21, 38, 41, 37, 43, 33, 35, 11, 8, 24, 28, 18, 12, 2, 19, 30, 23, 0, 26, 5], [28, 16, 38, 9, 24, 57, 51, 52, 0, 46, 26, 25, 43, 35, 23, 14, 55, 11, 21, 8, 33, 18, 19, 40, 13, 50, 12, 2, 56], [62, 16, 9, 4, 67, 14, 28, 81, 82, 33, 34, 48, 69, 64, 18, 35, 71, 83, 36, 78, 84, 47, 73, 37, 11, 25, 66, 60, 21, 40, 79, 75, 53, 85, 29, 46, 58, 20, 12, 0, 52, 24, 59, 74]]","[6, 4, 5, 2, 3, 1]"
38,17,"(0.25, 72)","[[2, 3, 12], [8, 30, 33, 19, 35, 16, 34, 18, 25, 23], [34, 19, 16, 35, 26, 32, 11, 27, 8, 21], [46, 40, 16, 29, 21, 38, 41, 37, 43, 33, 35, 11], [28, 16, 38, 9, 24, 57, 51, 52, 0, 46, 26, 25, 43, 35, 23], [62, 16, 9, 4, 67, 14, 28, 81, 82, 33, 34, 48, 69, 64, 18, 35, 71, 83, 36, 78, 84, 47]]","[6, 4, 5, 2, 3, 1]"
38,17,"(0.125, 36)","[[2, 3], [8, 30, 33, 19, 35], [34, 19, 16, 35, 26], [46, 40, 16, 29, 21, 38], [28, 16, 38, 9, 24, 57, 51], [62, 16, 9, 4, 67, 14, 28, 81, 82, 33, 34]]","[6, 4, 5, 2, 3, 1]"
38,18,"(0.5, 144)","[[11, 12, 9, 4, 0, 7, 2], [28, 27, 30, 7, 16, 13, 22, 26, 38, 18, 0, 36, 35, 12, 33, 6, 14, 32, 9, 3], [28, 27, 30, 7, 16, 13, 22, 26, 39, 18, 0, 37, 36, 12, 33, 6, 14, 32, 9, 3], [23, 12, 45, 29, 25, 40, 16, 33, 28, 22, 43, 7, 20, 35, 30, 41, 39, 32, 15, 27, 36, 26, 31, 0], [39, 35, 31, 7, 22, 12, 25, 40, 29, 20, 48, 16, 56, 28, 41, 54, 47, 33, 51, 26, 44, 23, 30, 38, 15, 27, 43, 32, 37], [23, 78, 84, 2, 45, 0, 12, 40, 74, 6, 80, 53, 83, 1, 20, 4, 81, 30, 16, 44, 85, 37, 47, 7, 60, 39, 71, 33, 88, 87, 56, 70, 59, 76, 27, 32, 72, 51, 38, 43, 26, 41, 52, 35]]","[6, 4, 5, 2, 3, 1]"
38,18,"(0.25, 72)","[[11, 12, 9], [28, 27, 30, 7, 16, 13, 22, 26, 38, 18], [28, 27, 30, 7, 16, 13, 22, 26, 39, 18], [23, 12, 45, 29, 25, 40, 16, 33, 28, 22, 43, 7], [39, 35, 31, 7, 22, 12, 25, 40, 29, 20, 48, 16, 56, 28, 41], [23, 78, 84, 2, 45, 0, 12, 40, 74, 6, 80, 53, 83, 1, 20, 4, 81, 30, 16, 44, 85, 37]]","[6, 4, 5, 2, 3, 1]"
38,18,"(0.125, 36)","[[11, 12], [28, 27, 30, 7, 16], [28, 27, 30, 7, 16], [23, 12, 45, 29, 25, 40], [39, 35, 31, 7, 22, 12, 25], [23, 78, 84, 2, 45, 0, 12, 40, 74, 6, 80]]","[6, 4, 5, 2, 3, 1]"
38,19,"(0.5, 144)","[[10, 12, 9, 1, 6, 0, 7], [21, 8, 25, 6, 23, 0, 28, 3, 13, 37, 17, 38, 36, 14, 30, 4, 26, 11, 9, 20], [28, 37, 6, 14, 8, 30, 17, 0, 25, 3, 23, 38, 13, 35, 27, 21, 32, 4, 20, 11], [36, 20, 18, 12, 23, 32, 35, 27, 13, 28, 43, 14, 6, 26, 1, 0, 25, 24, 8, 3, 44, 38, 17, 30], [18, 36, 57, 14, 32, 24, 6, 44, 41, 38, 55, 35, 43, 27, 1, 52, 13, 12, 20, 47, 30, 0, 26, 56, 8, 23, 25, 3, 45], [83, 51, 75, 76, 38, 14, 43, 47, 63, 44, 87, 61, 70, 62, 18, 42, 59, 33, 89, 46, 16, 30, 78, 82, 6, 2, 81, 67, 68, 8, 1, 13, 7, 24, 48, 37, 3, 21, 26, 23, 79, 65, 85, 69]]","[6, 4, 5, 2, 3, 1]"
38,19,"(0.25, 72)","[[10, 12, 9], [21, 8, 25, 6, 23, 0, 28, 3, 13, 37], [28, 37, 6, 14, 8, 30, 17, 0, 25, 3], [36, 20, 18, 12, 23, 32, 35, 27, 13, 28, 43, 14], [18, 36, 57, 14, 32, 24, 6, 44, 41, 38, 55, 35, 43, 27, 1], [83, 51, 75, 76, 38, 14, 43, 47, 63, 44, 87, 61, 70, 62, 18, 42, 59, 33, 89, 46, 16, 30]]","[6, 4, 5, 2, 3, 1]"
38,19,"(0.125, 36)","[[10, 12], [21, 8, 25, 6, 23], [28, 37, 6, 14, 8], [36, 20, 18, 12, 23, 32], [18, 36, 57, 14, 32, 24, 6], [83, 51, 75, 76, 38, 14, 43, 47, 63, 44, 87]]","[6, 4, 5, 2, 3, 1]"
39,0,"(0.5, 144)","[[1, 6, 8, 9, 13, 4, 2, 14], [22, 29, 16, 15, 11, 20, 26, 10, 25, 2, 31, 33, 32, 37, 35, 30, 34, 8, 13], [30, 37, 27, 4, 10, 25, 28, 11, 38, 31, 29, 20, 41, 2, 43, 18, 15, 22, 16, 40, 8, 13], [28, 33, 30, 4, 18, 11, 42, 31, 22, 10, 27, 32, 29, 43, 2, 45, 26, 15, 25, 16, 40, 20, 41, 8], [35, 34, 41, 27, 11, 2, 33, 56, 22, 55, 4, 10, 29, 50, 32, 40, 37, 7, 14, 31, 28, 46, 51, 18, 54, 26, 15, 5, 30], [2, 13, 63, 41, 48, 30, 50, 76, 55, 43, 7, 26, 33, 60, 8, 16, 24, 54, 62, 74, 22, 6, 42, 66, 80, 52, 69, 75, 78, 3, 59, 45, 27, 18, 73, 84, 56, 53, 4, 15, 17, 40]]","[6, 4, 5, 2, 3, 1]"
39,0,"(0.25, 72)","[[1, 6, 8, 9], [22, 29, 16, 15, 11, 20, 26, 10, 25, 2], [30, 37, 27, 4, 10, 25, 28, 11, 38, 31, 29], [28, 33, 30, 4, 18, 11, 42, 31, 22, 10, 27, 32], [35, 34, 41, 27, 11, 2, 33, 56, 22, 55, 4, 10, 29, 50], [2, 13, 63, 41, 48, 30, 50, 76, 55, 43, 7, 26, 33, 60, 8, 16, 24, 54, 62, 74, 22]]","[6, 4, 5, 2, 3, 1]"
39,0,"(0.125, 36)","[[1, 6], [22, 29, 16, 15, 11], [30, 37, 27, 4, 10, 25], [28, 33, 30, 4, 18, 11], [35, 34, 41, 27, 11, 2, 33], [2, 13, 63, 41, 48, 30, 50, 76, 55, 43]]","[6, 4, 5, 2, 3, 1]"
39,1,"(0.5, 144)","[[3, 13, 7, 2, 6, 10, 4, 1], [2, 29, 3, 22, 25, 27, 21, 35, 19, 24, 30, 17, 28, 34, 31, 26, 4, 14, 10], [3, 2, 30, 21, 22, 41, 19, 35, 34, 33, 43, 32, 23, 17, 31, 29, 36, 40, 4, 24, 14, 10], [24, 22, 39, 35, 2, 3, 29, 32, 45, 26, 19, 36, 46, 33, 23, 34, 27, 21, 13, 38, 17, 42, 4, 28], [47, 2, 34, 45, 38, 33, 40, 19, 21, 50, 55, 3, 26, 39, 36, 10, 49, 42, 53, 35, 27, 46, 44, 24, 30, 13, 22, 48, 31], [38, 44, 27, 40, 36, 80, 58, 69, 84, 56, 67, 53, 48, 66, 63, 10, 2, 35, 68, 45, 19, 79, 34, 32, 31, 43, 62, 60, 49, 33, 39, 52, 23, 73, 65, 59, 15, 70, 77, 26, 83, 54]]","[6, 4, 5, 2, 3, 1]"
39,1,"(0.25, 72)","[[3, 13, 7, 2], [2, 29, 3, 22, 25, 27, 21, 35, 19, 24], [3, 2, 30, 21, 22, 41, 19, 35, 34, 33, 43], [24, 22, 39, 35, 2, 3, 29, 32, 45, 26, 19, 36], [47, 2, 34, 45, 38, 33, 40, 19, 21, 50, 55, 3, 26, 39], [38, 44, 27, 40, 36, 80, 58, 69, 84, 56, 67, 53, 48, 66, 63, 10, 2, 35, 68, 45, 19]]","[6, 4, 5, 2, 3, 1]"
39,1,"(0.125, 36)","[[3, 13], [2, 29, 3, 22, 25], [3, 2, 30, 21, 22, 41], [24, 22, 39, 35, 2, 3], [47, 2, 34, 45, 38, 33, 40], [38, 44, 27, 40, 36, 80, 58, 69, 84, 56]]","[6, 4, 5, 2, 3, 1]"
39,2,"(0.5, 144)","[[12, 4, 5, 0, 9, 3, 1, 10], [9, 0, 31, 12, 13, 30, 16, 27, 19, 36, 23, 28, 14, 1, 34, 24, 35, 29, 10], [29, 33, 14, 9, 42, 0, 2, 16, 13, 39, 23, 41, 27, 25, 12, 17, 1, 43, 24, 32, 19, 36], [23, 12, 42, 16, 35, 43, 45, 13, 14, 0, 2, 9, 17, 30, 25, 44, 29, 27, 1, 24, 33, 38, 19, 36], [44, 29, 35, 51, 23, 46, 28, 0, 30, 1, 52, 41, 9, 10, 13, 27, 53, 36, 47, 17, 55, 32, 50, 12, 42, 48, 16, 2, 25], [11, 0, 78, 28, 76, 59, 14, 29, 80, 62, 41, 23, 25, 21, 13, 71, 27, 48, 1, 65, 35, 57, 54, 61, 64, 70, 50, 30, 10, 74, 84, 18, 36, 77, 32, 52, 45, 9, 81, 17, 73, 44]]","[6, 4, 5, 2, 3, 1]"
39,2,"(0.25, 72)","[[12, 4, 5, 0], [9, 0, 31, 12, 13, 30, 16, 27, 19, 36], [29, 33, 14, 9, 42, 0, 2, 16, 13, 39, 23], [23, 12, 42, 16, 35, 43, 45, 13, 14, 0, 2, 9], [44, 29, 35, 51, 23, 46, 28, 0, 30, 1, 52, 41, 9, 10], [11, 0, 78, 28, 76, 59, 14, 29, 80, 62, 41, 23, 25, 21, 13, 71, 27, 48, 1, 65, 35]]","[6, 4, 5, 2, 3, 1]"
39,2,"(0.125, 36)","[[12, 4], [9, 0, 31, 12, 13], [29, 33, 14, 9, 42, 0], [23, 12, 42, 16, 35, 43], [44, 29, 35, 51, 23, 46, 28], [11, 0, 78, 28, 76, 59, 14, 29, 80, 62]]","[6, 4, 5, 2, 3, 1]"
39,3,"(0.5, 144)","[[7, 13, 4, 1, 6, 2, 12, 15], [4, 28, 22, 37, 32, 29, 16, 30, 13, 35, 5, 27, 36, 1, 26, 15, 18, 2, 17], [31, 41, 27, 25, 6, 9, 4, 33, 39, 16, 15, 30, 11, 18, 35, 13, 34, 28, 40, 5, 37, 1], [35, 44, 18, 23, 27, 12, 9, 16, 6, 25, 13, 34, 31, 4, 45, 46, 15, 37, 11, 7, 38, 30, 33, 43], [13, 28, 45, 54, 31, 25, 18, 56, 33, 9, 35, 52, 6, 23, 12, 4, 27, 37, 47, 16, 15, 30, 11, 7, 55, 46, 48, 40, 53], [64, 73, 9, 61, 34, 78, 83, 57, 67, 6, 49, 25, 53, 12, 8, 36, 4, 65, 17, 35, 54, 59, 13, 55, 23, 11, 32, 70, 45, 58, 31, 16, 27, 75, 71, 62, 50, 52, 47, 18, 76, 80]]","[6, 4, 5, 2, 3, 1]"
39,3,"(0.25, 72)","[[7, 13, 4, 1], [4, 28, 22, 37, 32, 29, 16, 30, 13, 35], [31, 41, 27, 25, 6, 9, 4, 33, 39, 16, 15], [35, 44, 18, 23, 27, 12, 9, 16, 6, 25, 13, 34], [13, 28, 45, 54, 31, 25, 18, 56, 33, 9, 35, 52, 6, 23], [64, 73, 9, 61, 34, 78, 83, 57, 67, 6, 49, 25, 53, 12, 8, 36, 4, 65, 17, 35, 54]]","[6, 4, 5, 2, 3, 1]"
39,3,"(0.125, 36)","[[7, 13], [4, 28, 22, 37, 32], [31, 41, 27, 25, 6, 9], [35, 44, 18, 23, 27, 12], [13, 28, 45, 54, 31, 25, 18], [64, 73, 9, 61, 34, 78, 83, 57, 67, 6]]","[6, 4, 5, 2, 3, 1]"
39,4,"(0.5, 144)","[[12, 0, 6, 3, 4, 9, 11, 2], [17, 27, 15, 19, 29, 11, 21, 13, 22, 7, 32, 16, 36, 28, 37, 14, 2, 26, 24], [31, 43, 4, 15, 28, 19, 16, 7, 18, 11, 27, 35, 12, 22, 25, 20, 42, 13, 10, 41, 34, 26], [32, 45, 4, 15, 38, 20, 16, 7, 18, 11, 22, 37, 12, 42, 26, 25, 44, 13, 10, 19, 28, 35, 27, 17], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14, 37, 26, 16, 17, 22, 33, 15, 29, 18, 41, 27, 31, 53, 13, 10], [81, 64, 19, 37, 67, 47, 82, 35, 71, 5, 20, 54, 59, 14, 60, 29, 4, 48, 16, 26, 73, 27, 10, 13, 7, 6, 18, 24, 41, 11, 74, 43, 22, 66, 51, 12, 63, 25, 39, 17, 31, 34]]","[6, 4, 5, 2, 3, 1]"
39,4,"(0.25, 72)","[[12, 0, 6, 3], [17, 27, 15, 19, 29, 11, 21, 13, 22, 7], [31, 43, 4, 15, 28, 19, 16, 7, 18, 11, 27], [32, 45, 4, 15, 38, 20, 16, 7, 18, 11, 22, 37], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14], [81, 64, 19, 37, 67, 47, 82, 35, 71, 5, 20, 54, 59, 14, 60, 29, 4, 48, 16, 26, 73]]","[6, 4, 5, 2, 3, 1]"
39,4,"(0.125, 36)","[[12, 0], [17, 27, 15, 19, 29], [31, 43, 4, 15, 28, 19], [32, 45, 4, 15, 38, 20], [4, 20, 54, 24, 12, 28, 35], [81, 64, 19, 37, 67, 47, 82, 35, 71, 5]]","[6, 4, 5, 2, 3, 1]"
39,5,"(0.5, 144)","[[5, 1, 7, 2, 10, 15, 11, 4], [3, 24, 33, 25, 4, 6, 20, 19, 5, 0, 23, 2, 18, 36, 22, 10, 34, 26, 1], [29, 41, 25, 3, 22, 26, 6, 4, 37, 24, 5, 0, 28, 2, 23, 42, 43, 19, 10, 39, 18, 20], [28, 26, 6, 17, 23, 19, 2, 41, 3, 29, 4, 37, 0, 21, 5, 45, 32, 46, 31, 25, 24, 10, 42, 18], [24, 23, 34, 19, 28, 31, 43, 50, 53, 6, 42, 2, 37, 3, 26, 17, 21, 4, 33, 0, 5, 55, 40, 44, 32, 49, 41, 29, 10], [71, 10, 28, 70, 24, 35, 23, 22, 32, 49, 43, 20, 17, 12, 57, 80, 54, 42, 13, 48, 59, 26, 75, 6, 67, 33, 56, 45, 21, 25, 40, 29, 34, 60, 50, 37, 64, 3, 11, 69, 74, 76]]","[6, 4, 5, 2, 3, 1]"
39,5,"(0.25, 72)","[[5, 1, 7, 2], [3, 24, 33, 25, 4, 6, 20, 19, 5, 0], [29, 41, 25, 3, 22, 26, 6, 4, 37, 24, 5], [28, 26, 6, 17, 23, 19, 2, 41, 3, 29, 4, 37], [24, 23, 34, 19, 28, 31, 43, 50, 53, 6, 42, 2, 37, 3], [71, 10, 28, 70, 24, 35, 23, 22, 32, 49, 43, 20, 17, 12, 57, 80, 54, 42, 13, 48, 59]]","[6, 4, 5, 2, 3, 1]"
39,5,"(0.125, 36)","[[5, 1], [3, 24, 33, 25, 4], [29, 41, 25, 3, 22, 26], [28, 26, 6, 17, 23, 19], [24, 23, 34, 19, 28, 31, 43], [71, 10, 28, 70, 24, 35, 23, 22, 32, 49]]","[6, 4, 5, 2, 3, 1]"
39,6,"(0.5, 144)","[[12, 14, 6, 7, 2, 8, 5, 13], [28, 7, 3, 22, 0, 19, 21, 34, 17, 26, 32, 6, 36, 37, 27, 5, 18, 23, 2], [30, 31, 21, 23, 6, 24, 7, 28, 43, 42, 38, 3, 34, 33, 0, 14, 19, 32, 17, 27, 37, 41], [46, 38, 36, 23, 7, 0, 6, 32, 14, 30, 45, 24, 19, 3, 39, 28, 40, 29, 34, 17, 21, 44, 37, 18], [34, 0, 21, 46, 3, 37, 19, 44, 6, 14, 39, 7, 56, 54, 36, 55, 28, 30, 40, 48, 23, 41, 17, 24, 32, 51, 18, 22, 47], [0, 48, 72, 20, 30, 32, 27, 82, 17, 47, 56, 55, 52, 13, 71, 44, 36, 58, 9, 29, 45, 23, 46, 65, 53, 69, 59, 12, 38, 34, 39, 60, 7, 41, 24, 22, 35, 18, 78, 11, 54, 3]]","[6, 4, 5, 2, 3, 1]"
39,6,"(0.25, 72)","[[12, 14, 6, 7], [28, 7, 3, 22, 0, 19, 21, 34, 17, 26], [30, 31, 21, 23, 6, 24, 7, 28, 43, 42, 38], [46, 38, 36, 23, 7, 0, 6, 32, 14, 30, 45, 24], [34, 0, 21, 46, 3, 37, 19, 44, 6, 14, 39, 7, 56, 54], [0, 48, 72, 20, 30, 32, 27, 82, 17, 47, 56, 55, 52, 13, 71, 44, 36, 58, 9, 29, 45]]","[6, 4, 5, 2, 3, 1]"
39,6,"(0.125, 36)","[[12, 14], [28, 7, 3, 22, 0], [30, 31, 21, 23, 6, 24], [46, 38, 36, 23, 7, 0], [34, 0, 21, 46, 3, 37, 19], [0, 48, 72, 20, 30, 32, 27, 82, 17, 47]]","[6, 4, 5, 2, 3, 1]"
39,7,"(0.5, 144)","[[8, 5, 10, 2, 12, 0, 1, 14], [9, 1, 21, 2, 13, 18, 17, 20, 15, 26, 24, 5, 35, 22, 27, 34, 11, 0, 12], [20, 18, 13, 21, 1, 10, 15, 17, 24, 41, 27, 37, 29, 22, 9, 32, 2, 34, 38, 5, 33, 40], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44, 32, 18, 17, 33, 27, 41, 9, 2, 30, 16, 21, 5], [29, 33, 30, 10, 36, 15, 13, 43, 34, 40, 22, 12, 20, 1, 49, 17, 44, 18, 53, 45, 31, 41, 35, 48, 9, 32, 2, 37, 27], [13, 45, 17, 20, 12, 40, 11, 66, 84, 73, 15, 33, 18, 58, 41, 64, 2, 49, 62, 30, 22, 27, 63, 82, 26, 43, 50, 51, 21, 59, 32, 52, 36, 37, 75, 10, 79, 70, 28, 29, 31, 16]]","[6, 4, 5, 2, 3, 1]"
39,7,"(0.25, 72)","[[8, 5, 10, 2], [9, 1, 21, 2, 13, 18, 17, 20, 15, 26], [20, 18, 13, 21, 1, 10, 15, 17, 24, 41, 27], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44], [29, 33, 30, 10, 36, 15, 13, 43, 34, 40, 22, 12, 20, 1], [13, 45, 17, 20, 12, 40, 11, 66, 84, 73, 15, 33, 18, 58, 41, 64, 2, 49, 62, 30, 22]]","[6, 4, 5, 2, 3, 1]"
39,7,"(0.125, 36)","[[8, 5], [9, 1, 21, 2, 13], [20, 18, 13, 21, 1, 10], [13, 15, 22, 36, 40, 24], [29, 33, 30, 10, 36, 15, 13], [13, 45, 17, 20, 12, 40, 11, 66, 84, 73]]","[6, 4, 5, 2, 3, 1]"
39,8,"(0.5, 144)","[[6, 12, 2, 13, 14, 11, 7, 0], [31, 34, 0, 28, 11, 24, 1, 27, 36, 30, 25, 7, 23, 35, 4, 37, 22, 6, 14], [38, 43, 12, 42, 17, 22, 30, 0, 25, 36, 16, 11, 1, 33, 40, 39, 24, 28, 23, 35, 7, 4], [44, 46, 34, 22, 42, 23, 17, 0, 16, 25, 32, 12, 11, 1, 31, 36, 43, 45, 30, 2, 37, 38, 7, 28], [1, 16, 36, 44, 23, 28, 32, 56, 12, 54, 39, 38, 30, 31, 46, 33, 0, 47, 24, 50, 43, 55, 22, 25, 53, 11, 17, 37, 52], [75, 16, 30, 29, 34, 1, 12, 80, 66, 19, 3, 39, 45, 64, 32, 24, 23, 79, 44, 57, 62, 68, 69, 35, 33, 47, 6, 70, 36, 11, 83, 4, 78, 25, 40, 55, 58, 81, 0, 10, 54, 73]]","[6, 4, 5, 2, 3, 1]"
